id,lesson_id,term,meaning,pronunciation,word_class,example_sentence,vietnamese_term,vietnamese_meaning,english_headword_id,vietnamese_headword_id,is_common,created_at,updated_at
95143e27-c6a2-42d4-b179-829371e0b84f,861b28e6-a21c-4b16-8250-0228c87f55b4,Twelve,Number 12,twɛlv,number,Twelve months here.,Mười hai,Số 12,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
951b1e7b-8e2e-41fa-9573-b21b11c4c448,7cf8f06f-0441-4076-a651-76da132eb2bf,Eight,Number 8,eɪt,number,I have eight pens.,Tám,Số 8,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9527daf9-c34e-440e-9afe-2802cfff64ab,d5b49957-9ff7-450f-ae5b-da190b021f76,Have nice day,Wishful farewell,ˌhæv ə ˌnaɪs ˈdeɪ,phrase,Have nice day!,Chúc ngày tốt,Lời chúc,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9557b975-2914-4cfb-a847-597881a80c6e,29889dcf-a772-4499-bf3b-826af93ea3b0,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
955c770f-4290-4826-928a-694788752692,b48f8788-ab02-4e87-a86b-e4cda07b2a8d,Husband,Married man,ˈhʌz.bənd,noun,Her husband is doctor.,Chồng,Người đàn ông kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
959af079-904e-48d7-adf1-fad33ffb13e7,c4423548-9463-45ef-bc70-285c0c8c3ea1,Metaphysics,Reality study,ˌmɛt.əˈfɪz.ɪks,noun,Metaphysics questions.,Siêu hình,Thực tại,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
95bc7535-c486-4a1f-b981-acbcd463aa48,ff02df4a-ece1-4847-923b-0f9273cb89be,Tired,Feeling exhaustion,ˈtaɪɚd,adjective,I tired after work.,Mệt,Cảm giác mỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
95dd261c-a776-411b-8866-7e51ebd17919,d5b49957-9ff7-450f-ae5b-da190b021f76,See you later,Casual goodbye,ˌsi juː ˈleɪ.tɚ,phrase,See you later!,Gặp lại,Tạm biệt,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
95e5963b-23eb-45f7-a32b-2b4b76e82a68,ff02df4a-ece1-4847-923b-0f9273cb89be,Scared,Feeling fear,skɛrd,adjective,Child scared dark.,Sợ,Cảm giác sợ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
95e891e6-9502-4f7b-a65d-def69652d1df,411c419a-c126-40a3-bbe9-068a951b9026,Twenty,Number 20,ˈtwɛn.ti,number,I have twenty dollars.,Hai mươi,Số 20,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
95f23857-c8bd-4572-99e2-ee57c83791d9,bdace7d5-30a7-49fe-a09e-ea0657efb79d,strawberry,a small red fruit with seeds on the outside,ˈstrɔːberi,danh từ,Strawberries are sweet,dâu tây,Một quả nhỏ màu đỏ với hạt ở ngoài,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
95fd4a61-b010-4530-9535-09fa0c73ae37,9c08d2d5-ab12-4b90-9273-35e16928fd20,Sister,Female sibling,ˈsɪs.tɚ,noun,My sister likes reading.,Chị em gái,Chị em gái,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
963ba81c-2725-429f-939e-9e8261e426e9,e1c6a531-951b-49e8-a205-ed0b9486f723,Existentialism,Existence philosophy,ˌɛɡ.zɪˈstɛn.ʃə.lɪz.əm,noun,Existentialism freedom.,Hiện sinh chủ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
965d65d5-a5e9-4a4a-b24e-acb10f9f007a,afa3e499-8717-431c-93a3-3d851d68fc7e,Aunt,Parent sister,ænt,noun,Aunt bakes cakes.,Cô dì,Chị em bố mẹ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
967e7c3e-4932-47cc-b76f-6acc969dd5ee,444c779c-e14e-4d61-8461-f6ecf6ddf27b,Ashamed,Feeling shame,əˈʃeɪmd,adjective,He ashamed behavior.,Xấu hổ,Cảm giác xấu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
96940a63-df2e-4b61-96bf-a971d3f1de2a,306cd435-7556-4ca6-b508-0a5dfdec7100,Two,Number 2,tu,number,I have two dogs.,Hai,Số 2,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
969a6c75-44c7-4630-986d-c234f6c2b7d7,349e1df9-b9b6-4a64-ab4b-babd170cadc4,Twelve,Number 12,twɛlv,number,Twelve months here.,Mười hai,Số 12,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
969cdfed-c6a6-4da0-9a67-c9dfaf9db9e7,cf8c05bc-3687-4329-be42-38da0c0125ca,Dialectic,Argument method,daɪˈælɛk.tɪk,noun,Hegel dialectic used.,Biện luận,Phương pháp,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
96b4907b-b303-4e81-8bae-57e86f2a2bfc,1e70a4e8-5e55-4666-9f9b-2ba140d9031b,accountant,person who manages accounts,/accountant/,danh từ,accountant example,accountant,Một khái niệm liên quan đến jobs,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
96b75cb3-9418-4ac7-92fa-7b09e2c227d2,b16db79c-1b16-46bf-9bd8-3596a44d8609,Cousin,Relative child,ˈkʌz.ən,noun,My cousin lives nearby.,Em họ,Con chú dì,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
96b84177-5798-4d02-acd0-6b4a1f29ff04,0a01cbc9-8eaf-40d0-85f9-f4ad9a7fd19c,Symbolism,Using symbols to represent,ˈsɪm.bəl.ɪz.əm,noun,Poetry uses symbolism.,Tượng trưng,Dùng ký hiệu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
96cd798b-d044-4ea4-b65f-6e4abce091d5,967cb953-d9f0-413d-9444-c2de97d17102,Nonfiction,Factual literature,nɑnˈfɪk.ʃən,noun,Nonfiction provides facts.,Tác phẩm thực,Văn học sự thật,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
96e6c9a2-c2a6-4076-aa4e-25f0b0767f5e,29889dcf-a772-4499-bf3b-826af93ea3b0,Relaxed,Feeling calmness,rɪˈlækst,adjective,Relaxed home.,Thư thái,Cảm giác calm,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
971a3c21-806a-47c2-a341-b475be660341,62e76fe1-bd25-4280-b7de-7e2e3dd35126,Logic,Reasoning system,ˈlɑdʒ.ɪk,noun,Logic basis philosophy.,Lôgic,Hệ thống,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
971b7f68-f0c1-4b63-999d-de8bae5d61ba,59baddf7-e856-4276-9fab-c2cbd73c8911,Sad,Feeling sorrow,sæd,adjective,He feels sad loss.,Buồn,Cảm giác buồn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
971e8ad2-5caf-4460-adb9-16f6329320f3,0a01cbc9-8eaf-40d0-85f9-f4ad9a7fd19c,Novel,A long fictional story,nɑˈvɛl,noun,The novel was published.,Tiểu thuyết,Một bộ truyện,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9723790a-5e46-4ba9-ab9e-9a9cf23acd7d,37f72f2b-f802-4bb4-91cd-72dbad87ecde,Four,Number 4,fɔr,number,I have four books.,Bốn,Số 4,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
97454a5d-8b15-4896-bd8e-03cc0fdf6302,0ceda941-9b55-403f-abf7-fb080315789d,date,a specific day of the month; the day and month of an event,deɪt,danh từ,Today is March 18,ngày tháng,Một ngày cụ thể của tháng; ngày và tháng của một sự kiện,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
9755bea3-9c85-45f6-8951-7480e83c7875,ce34e158-9a8f-400a-a082-d921b3afdb61,Thousand,Number 1000,ˈθaʊ.zənd,number,One thousand people.,Nghìn,Số 1000,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
975dd7f8-cdb7-4575-9ecc-8ae82a747fef,5dd944a2-6707-4592-a3c4-99c480de8197,Worried,Feeling anxiety,ˈwɝ.id,adjective,Worried exam.,Lo lắng,Cảm giác lo,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9784ecd2-62f9-4cfc-963a-b9471c2552b9,48adeeb4-ea05-4c89-95d1-7c278e83dedb,Dialectic,Argument method,daɪˈælɛk.tɪk,noun,Hegel dialectic used.,Biện luận,Phương pháp,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
97d62e6e-1e16-4a3c-ba7c-cfdf0052d3df,b48f8788-ab02-4e87-a86b-e4cda07b2a8d,Father,Male parent,ˈfɑ.ðɚ,noun,My father works hard.,Bố,Cha mẹ nam,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
98105301-4792-4da5-b2ed-d6407f883807,59baddf7-e856-4276-9fab-c2cbd73c8911,Tired,Feeling exhaustion,ˈtaɪɚd,adjective,I tired after work.,Mệt,Cảm giác mỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
981f2823-a086-4510-97fe-ecf1ada93224,f5963936-9e64-4d38-bd67-8490e7b3a302,Husband,Married man,ˈhʌz.bənd,noun,Her husband is doctor.,Chồng,Người đàn ông kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
982deb89-f3b0-4edc-ab6b-e97b20f0f78a,205b1709-dae5-421b-b2ec-7bfd6528a0ea,And you,Return greeting,ən juː,phrase,And you yourself?,Còn bạn,Trả lời chào,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
98347c22-985b-44e8-be30-6935cea7adc8,7cf8f06f-0441-4076-a651-76da132eb2bf,Ten,Number 10,tɛn,number,I have ten dollars.,Mười,Số 10,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9868537c-21f8-4650-9ac1-3cb9c49a1a37,ad3e6677-2586-40ff-bd67-b5e6acd96ad7,Relaxed,Feeling calmness,rɪˈlækst,adjective,Relaxed home.,Thư thái,Cảm giác calm,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
986f28f8-5383-43b0-a4d8-df55eac90c2e,f2546e9a-13dd-460f-97a6-4a9d4903e6be,Proud,Feeling pride,praʊd,adjective,I proud you.,Tự hào,Cảm giác hạnh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
98c0daf1-55f6-4835-835a-68d953a333c0,c4f69ac2-b089-44ca-a48e-67f1636f0314,brother,a male sibling; boy with same parents,ˈbrʌðər,danh từ,My brother is older,anh/em trai,Người anh nam hoặc em trai; nam với cùng cha mẹ,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
98e4e8e5-9760-4909-834b-67b6d57b3815,d5b49957-9ff7-450f-ae5b-da190b021f76,Thank you,Express gratitude,ˈθæŋk juː,phrase,Thank you for help.,Cảm ơn,Tỏ lòng biết ơn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
98ed634e-da66-42c1-ba58-5146977bd02c,12c09afc-e4cd-4cc3-b911-1e5d9e07c387,Tired,Feeling exhaustion,ˈtaɪɚd,adjective,I tired after work.,Mệt,Cảm giác mỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
98f12518-fe59-4c43-8d87-452f7f9979fa,3190f865-ff2e-4de4-8878-b0a874c044ac,happy,feeling of joy and pleasure,/happy/,danh từ,happy example,vui,Một khái niệm liên quan đến emotions,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
99192bf6-a1a8-43a0-b5fa-598e730ffd3d,0a01cbc9-8eaf-40d0-85f9-f4ad9a7fd19c,Plot,The sequence of events,plɑt,noun,The plot was exciting.,Cốt truyện,Dãy events,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9921d0b2-7aa3-4b98-a25e-7f46a1e3cade,a6f9ef68-d647-4df6-9121-19ec9c0fee72,Sorry,Apologize,ˈsɑr.i,adjective,"Sorry, I hurried.",Xin lỗi,Lời xin lỗi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9960fa0c-a058-4a05-a7a1-98098af14e9b,a844c983-7824-498a-811d-ed90b6d6f9e1,free,no cost required,/free/,danh từ,free example,free,Một khái niệm liên quan đến shopping,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
99741b51-ace0-4869-9a5c-6eb73c395114,c93ab659-8f04-4947-b4fc-e9b66409b54f,Logic,Reasoning system,ˈlɑdʒ.ɪk,noun,Logic basis philosophy.,Lôgic,Hệ thống,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
998eab93-b25c-4b70-915b-65f6f9319167,f2546e9a-13dd-460f-97a6-4a9d4903e6be,Happy,Feeling joy,ˈhæp.i,adjective,I am happy today.,Vui,Cảm giác vui,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
999c2fc8-1702-4a49-a8bb-3ee5e950dcf6,474d17e5-c32b-4585-9bfd-feefa44aa3a8,Virtue,Moral quality,ˈvɝ.tʃu,noun,Virtue happiness path.,Đức hạnh,Phẩm chất,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
99e8283f-29d0-4891-82cf-a043ce1b5222,81aeef50-eae8-4ff2-941c-b321e482e121,Pragmatism,Results based,ˈpræɡ.mə.tɪz.əm,noun,Pragmatism results.,Thực dụng,Dựa trên,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
99f86f72-9fc6-46b5-b963-bcb2dce42340,f46a14f4-283c-4d9b-b52b-76e8648d68c4,Existentialism,Existence philosophy,ˌɛɡ.zɪˈstɛn.ʃə.lɪz.əm,noun,Existentialism freedom.,Hiện sinh chủ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9a03547c-eb92-45d5-8495-cf55442b6098,113a8d3e-ddda-4419-9a38-fde75df58c3e,Amazed,Feeling wonder,əˈmeɪzd,adjective,I amazed view.,Kinh ngạc,Cảm giác bất,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9a2f89b0-0799-4463-8936-9ed1b4af8341,81af8b32-9da0-4143-8743-6fdc051fac85,Welcome,Greet visitor,ˈwɛl.kəm,interjection,Welcome home!,Chào mừng,Lời chào mừng,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9a5ac79a-da1f-4a79-a69c-3234a4d4b6ab,b317a1e7-1993-43b0-bb4d-84738612837c,Nihilism,Nothing meaning belief,ˈnaɪ.ə.lɪz.əm,noun,Nihilism values denies.,Vô chủ nghĩa,Niềm tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9a682ebb-3f54-4daa-a8dc-fd5adf201550,5dd944a2-6707-4592-a3c4-99c480de8197,Confused,Feeling bewilderment,kənˈfjuzd,adjective,Confused instructions.,Bối rối,Cảm giác bối,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9a6974ea-62ca-4c31-bac5-950cc9b505e9,69d16e3e-74ca-45eb-8c06-8cef65b85134,Nihilism,Nothing meaning belief,ˈnaɪ.ə.lɪz.əm,noun,Nihilism values denies.,Vô chủ nghĩa,Niềm tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9abd4fae-df15-4036-bb2f-64b052098695,5ff5c9d7-f265-4925-88c7-c44b7ae1e531,nose,organ for smelling,noʊz,danh từ,Small nose,mũi,cơ quan ngửi thơm,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
9ac87d8d-c0a6-4900-b201-815af70ad051,65b2fc5a-c86b-4f36-8107-f8ee0ebe5d78,Please,Polite request,pliz,adverb,Please pass salt.,Vui lòng,Yêu cầu lịch sự,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9b0c11a6-ab28-44a4-82c6-3e546bc44d01,faf4d62d-4fb0-4373-8fd4-3a5360963de1,Angry,Feeling rage,ˈæŋ.ɡri,adjective,She is angry us.,Tức giận,Cảm giác giận,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9b14f242-af34-423b-96f7-57effd12bab8,c326f285-fc07-4764-a284-b7222d917173,Son,Male child,sʌn,noun,He has son.,Con trai,Đứa con nam,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9b34da54-11fe-4eca-8ff6-dc2e28ed7b00,37f72f2b-f802-4bb4-91cd-72dbad87ecde,Six,Number 6,sɪks,number,I have six apples.,Sáu,Số 6,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9b519c62-2c90-4f5b-9a4e-3ff3a6279574,0ceda941-9b55-403f-abf7-fb080315789d,april,the fourth month of the year; spring month,ˈeɪprəl,danh từ,April is warm,tháng tư,Tháng thứ tư của năm; tháng mùa xuân,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
9bb134f2-a93d-4acb-9c0c-0d276c309326,34931917-34dc-4ea8-af60-d0d01b00cc86,customer,person buying goods or services,/customer/,danh từ,customer example,customer,Một khái niệm liên quan đến business,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9beafbe3-9649-4b22-aa73-7c46b9fd2c2f,34931917-34dc-4ea8-af60-d0d01b00cc86,supplier,provider of goods or services,/supplier/,danh từ,supplier example,supplier,Một khái niệm liên quan đến business,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9c03f5db-fa25-40f8-8066-67413a2bf093,c1c8f750-8c0e-4b88-89d9-149307fdb3e2,drawing,creating images with pencil,/drawing/,danh từ,drawing example,drawing,Một khái niệm liên quan đến hobbies,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9c4754a3-cffb-4066-a774-4ddf8e8dc659,81af8b32-9da0-4143-8743-6fdc051fac85,Excuse me,Get attention,ɪkˈskjuz mi,phrase,"Excuse me, bathroom?",Xin lỗi,Kêu gọi sự chú ý,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9c64d089-8fb6-4704-a825-b8d407052c21,9746df2b-8bde-432c-ab17-aac73f51c1f6,wrestling,combat by grappling,/wrestling/,danh từ,wrestling example,wrestling,Một khái niệm liên quan đến sports,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9c88a281-51ad-43e1-abc6-9cc18fa88b5a,ce34e158-9a8f-400a-a082-d921b3afdb61,Seven,Number 7,ˈsɛv.ən,number,I have seven  coins.,Bảy,Số 7,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9c903a78-f776-432d-96df-a0368784d011,c19483d2-a4f7-462e-a5b8-6fb57f61ef95,Grandfather,Father of parent,ˈɡræn.ˌfɑ.ðɚ,noun,Grandfather is wise.,Ông,"Ngoại, nội",,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9ce0c1b7-707d-4c18-87ca-f0e569a98c51,cdf5e6d8-efec-4421-8c70-814cd0fff4e7,credit,ability to borrow money,/credit/,danh từ,credit example,credit,Một khái niệm liên quan đến finance,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9cff2af2-a473-40d1-8b4d-b7a0080f55ff,f25b9620-2fc5-4079-8647-8f5dbf5ca619,app,software application for devices,/app/,danh từ,app example,app,Một khái niệm liên quan đến technology,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9d0ceacc-bb46-44b2-a4f1-5e9b5a778c05,0c65a440-ca84-4f96-a502-a5c9aebdef77,soda,a fizzy sweet drink,ˈsoʊdə,danh từ,Kids like soda,soda,đồ uống có ga ngọt,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
9d598c42-f8aa-4623-ad1d-6791ead9e55f,9c08d2d5-ab12-4b90-9273-35e16928fd20,Son,Male child,sʌn,noun,He has son.,Con trai,Đứa con nam,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9d6a9bf1-a7ec-40bb-bd61-135c6aba87c2,b48f8788-ab02-4e87-a86b-e4cda07b2a8d,Uncle,Parent brother,ˈʌŋ.kəl,noun,Uncle visits every week.,Chú bác,Anh em bố mẹ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9d6ab1cb-b988-4baf-9294-69b73e75fc71,2cf6f90d-7ccb-417b-929e-361097a98afa,Romanticism,Emotion and imagination,roʊˈmæn.tə.sɪz.əm,noun,Romanticism valued passion.,Lãng mạn,Cảm xúc trí tưởng,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9d6bc0e0-dff6-436c-960b-edf7a271d3b0,d33c8d93-322e-4680-b491-2ce58f9bc75f,Vice,Moral fault,vaɪs,noun,Vice unhappiness.,Tội lỗi,Lỗi đạo,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9d70e341-e81e-4da4-903f-5da7a364bb78,0f7467d0-de49-4732-a5eb-3d62ebbb0bf2,lion,a large wild cat; king of animals; has mane,ˈlaɪən,danh từ,Lion roars loud,sư tử,Một con mèo hoang lớn; vua của các loài vật; có bộ lông,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
9d778ddc-8409-454c-82c3-2bcfbfe52ba8,a27485a8-7d88-47ed-8ce5-93266a425c11,Ontology,Existence study,ɑnˈtɑl.ə.dʒi,noun,Ontology explores reality.,Bản thể luận,Sự tồn tại,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9da8c9b6-9725-4656-b78b-e9491ccc9edf,6b254450-7004-433c-bf69-1fb053a62f52,Jealous,Feeling envy,ˈdʒɛl.əs,adjective,Jealous sister.,Ghen tị,Cảm giác ghen,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9daee27d-84cc-4083-a3e7-6120fe6502c2,0f7467d0-de49-4732-a5eb-3d62ebbb0bf2,horse,a large animal to ride; strong and fast,hɔːrs,danh từ,Horse runs fast,ngựa,Một con vật lớn để cưỡi; mạnh và nhanh,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
9dbb5df7-97f7-44e6-9cfa-6b58b13ae2f8,0c65a440-ca84-4f96-a502-a5c9aebdef77,juice,a drink made from fruits,dʒuːs,danh từ,Orange juice is healthy,nước trái cây,đồ uống làm từ trái cây,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
9de2384a-b4c6-49aa-b768-99c867df0357,89da3255-c13a-4384-9292-e7a67b866ee0,Metaphysics,Reality study,ˌmɛt.əˈfɪz.ɪks,noun,Metaphysics questions.,Siêu hình,Thực tại,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9e0cbf7b-9284-4b37-b129-a3f46178d57c,0f7467d0-de49-4732-a5eb-3d62ebbb0bf2,monkey,a small animal with tail; very intelligent,ˈmʌŋki,danh từ,Monkey is active,khỉ,Một con vật nhỏ với đuôi dài; rất thông minh,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
9e31a790-8715-403d-a85e-19fb53a9e9dd,67df2b1f-aa96-48db-b64d-0d889f000e9a,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9e3ca011-bffc-4ddc-b25c-7c725409c041,0ceda941-9b55-403f-abf7-fb080315789d,period,a length of time; a span of years or months,ˈpɪriəd,danh từ,Three year period,khoảng thời gian,Một khoảng thời gian; một giai đoạn năm hoặc tháng,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
9e5431b1-e60a-4bdf-acee-f0f3b45788d7,205b1709-dae5-421b-b2ec-7bfd6528a0ea,Excuse me,Get attention,ɪkˈskjuz mi,phrase,"Excuse me, bathroom?",Xin lỗi,Kêu gọi sự chú ý,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9e68a46c-766d-43f4-9e00-06101ba08a32,f46a14f4-283c-4d9b-b52b-76e8648d68c4,Logic,Reasoning system,ˈlɑdʒ.ɪk,noun,Logic basis philosophy.,Lôgic,Hệ thống,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9e96fc3e-4b36-486c-bb66-f81ccf81e5f8,923f19cb-bd8c-4b71-b762-0f409c965762,Aesthetics,Beauty study,ɛsˈθɛt.ɪks,noun,Aesthetics beauty.,Thẩm mỹ,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9ecf5b4d-4c98-4c5c-9691-cb8a94338fde,88643a0a-de0e-4726-8c56-ca9e62f3614a,Nine,Number 9,naɪn,number,I have nine flowers.,Chín,Số 9,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9ed19198-bd2f-416c-ace6-d9ce7580112e,819c177f-eeaa-482b-9a10-e90cca890e76,Excited,Feeling enthusiasm,ɪkˈsaɪ.tɪd,adjective,I excited trip.,Phấn khích,Cảm giác hạnh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9f11a8e5-2ed3-4223-b053-ef87e85443f9,d5b49957-9ff7-450f-ae5b-da190b021f76,Hello,Polite greeting,həˈloʊ,interjection,"Hello, how are you?",Xin chào,Cách chào hỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9f19b3aa-8cbf-44ee-9d80-88ff0b2094b9,4a545b1d-d759-4331-b1c8-6619db4b1e87,Excited,Feeling enthusiasm,ɪkˈsaɪ.tɪd,adjective,I excited trip.,Phấn khích,Cảm giác hạnh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9f1ba73b-8907-48c6-b660-5a9a83d315bc,71802fc1-9c2b-49d9-93ca-0140d294e318,hospital,place for treatment,/hospital/,danh từ,hospital example,hospital,Một khái niệm liên quan đến health,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
9f1ffe2c-bbd7-42d5-9270-37674e374996,169b29f8-cd25-4fd5-9e0c-bcf9fdd56b6a,Thank you,Express gratitude,ˈθæŋk juː,phrase,Thank you for help.,Cảm ơn,Tỏ lòng biết ơn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9f4a87c8-bc45-459c-b9e2-f36b89338d53,b16db79c-1b16-46bf-9bd8-3596a44d8609,Brother,Male sibling,ˈbrʌð.ɚ,noun,My brother plays sports.,Anh em trai,Anh chị em,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9f732ead-baa1-4142-ab60-39f741ebe9cc,cc221d3d-60b1-4412-953e-65d4d427c9fc,I am fine,Good response,ˌaɪm ˈfaɪn,phrase,I am fine thanks.,Tôi khỏe,Phản hồi tốt,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9f742058-cf77-4acd-9660-b207a1ccd227,48adeeb4-ea05-4c89-95d1-7c278e83dedb,Consciousness,Awareness self,ˈkɑn.ʃəs.nəs,noun,Consciousness mysterious.,Ý thức,Nhận thức,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
9fc4580a-25dd-4972-886d-7712af9516fc,73ca6f19-8411-46ab-ae0d-39b4da6198c8,Existentialism,Existence philosophy,ˌɛɡ.zɪˈstɛn.ʃə.lɪz.əm,noun,Existentialism freedom.,Hiện sinh chủ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
